image_id,image_filename,image_doi,cell_id,bethesda_system,nucleus_x,nucleus_y
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9675,ASC-H,688,679
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9676,ASC-H,659,667
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9677,ASC-H,593,691
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9678,ASC-H,603,727
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9679,ASC-H,575,729
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9680,ASC-H,554,749
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9681,ASC-H,519,689
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9682,ASC-H,495,711
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9683,ASC-H,457,711
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9684,ASC-H,434,746
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9685,ASC-H,463,749
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9686,ASC-H,474,765
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9687,ASC-H,514,766
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9688,ASC-H,445,792
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9689,ASC-H,404,799
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9690,ASC-H,393,771
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9691,ASC-H,342,809
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9692,ASC-H,357,834
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9693,ASC-H,333,750
57,28508d4d8bb189cedd8d6c79b8d529c9.png,10.6084/m9.figshare.12229697,9694,ASC-H,293,825
54,c505515711e6d4153bd59214d979c041.png,10.6084/m9.figshare.12229688,9695,Negative for intraepithelial lesion,652,944
54,c505515711e6d4153bd59214d979c041.png,10.6084/m9.figshare.12229688,9696,ASC-H,735,644
54,c505515711e6d4153bd59214d979c041.png,10.6084/m9.figshare.12229688,9697,ASC-H,938,507
54,c505515711e6d4153bd59214d979c041.png,10.6084/m9.figshare.12229688,9698,ASC-H,1020,487
54,c505515711e6d4153bd59214d979c041.png,10.6084/m9.figshare.12229688,9699,ASC-H,960,523
54,c505515711e6d4153bd59214d979c041.png,10.6084/m9.figshare.12229688,9700,ASC-H,988,565
54,c505515711e6d4153bd59214d979c041.png,10.6084/m9.figshare.12229688,9701,ASC-H,1000,600
54,c505515711e6d4153bd59214d979c041.png,10.6084/m9.figshare.12229688,9702,ASC-H,1072,532
54,c505515711e6d4153bd59214d979c041.png,10.6084/m9.figshare.12229688,9703,ASC-H,1149,480
54,c505515711e6d4153bd59214d979c041.png,10.6084/m9.figshare.12229688,9704,ASC-H,1198,593
54,c505515711e6d4153bd59214d979c041.png,10.6084/m9.figshare.12229688,9705,ASC-H,535,615
54,c505515711e6d4153bd59214d979c041.png,10.6084/m9.figshare.12229688,9706,ASC-H,592,604
54,c505515711e6d4153bd59214d979c041.png,10.6084/m9.figshare.12229688,9707,ASC-H,472,589
54,c505515711e6d4153bd59214d979c041.png,10.6084/m9.figshare.12229688,9708,Negative for intraepithelial lesion,254,559
54,c505515711e6d4153bd59214d979c041.png,10.6084/m9.figshare.12229688,9709,Negative for intraepithelial lesion,381,952
54,c505515711e6d4153bd59214d979c041.png,10.6084/m9.figshare.12229688,9710,ASC-US,1120,586
54,c505515711e6d4153bd59214d979c041.png,10.6084/m9.figshare.12229688,9711,ASC-US,1048,662
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9712,ASC-H,837,269
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9713,ASC-H,874,295
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9714,ASC-H,890,276
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9715,ASC-H,815,265
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9716,ASC-H,928,300
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9717,ASC-H,780,301
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9718,ASC-H,725,292
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9719,ASC-H,958,563
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9720,ASC-H,928,512
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9721,ASC-H,914,570
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9722,ASC-H,965,462
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9723,ASC-H,1002,473
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9724,ASC-H,985,503
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9725,ASC-H,942,443
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9726,ASC-H,958,402
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9727,ASC-H,933,382
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9728,ASC-H,908,364
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9729,ASC-H,862,353
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9730,ASC-H,830,334
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9731,ASC-H,857,577
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9732,ASC-H,877,633
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9733,ASC-H,787,554
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9734,ASC-H,784,369
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9735,ASC-H,773,400
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9736,ASC-H,725,374
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9737,ASC-H,712,333
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9738,ASC-H,705,390
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9739,ASC-H,714,424
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9740,ASC-H,644,389
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9741,ASC-H,612,347
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9742,ASC-H,519,397
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9743,ASC-H,567,415
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9744,ASC-H,577,437
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9745,ASC-H,600,418
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9746,ASC-H,625,418
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9747,ASC-H,620,447
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9748,ASC-H,608,472
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9749,ASC-H,683,512
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9750,ASC-H,675,477
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9751,ASC-H,723,465
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9752,ASC-H,578,514
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9753,ASC-H,530,482
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9754,ASC-H,509,455
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9755,ASC-H,454,423
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9756,ASC-H,423,463
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9757,ASC-H,460,497
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9758,ASC-H,420,509
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9759,ASC-H,433,547
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9760,ASC-H,384,447
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9761,ASC-H,335,459
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9762,ASC-H,497,675
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9763,ASC-H,449,634
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9764,ASC-H,393,604
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9765,ASC-H,455,584
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9766,ASC-H,483,608
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9767,ASC-H,495,577
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9768,ASC-H,523,602
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9769,ASC-H,599,670
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9770,ASC-H,700,603
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9771,ASC-H,647,667
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9772,ASC-H,672,657
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9773,ASC-H,739,710
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9774,ASC-H,740,674
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9775,ASC-H,772,663
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9776,ASC-H,760,628
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9777,ASC-H,789,600
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9778,ASC-H,809,622
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9779,ASC-H,767,505
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9780,ASC-H,822,513
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9781,ASC-H,775,247
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9782,ASC-H,319,599
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9783,ASC-H,294,580
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9784,ASC-H,88,332
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9785,ASC-H,1078,498
55,61b751b4e6c2a79d0369b24683339be1.png,10.6084/m9.figshare.12229691,9786,ASC-H,1168,498
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9787,Negative for intraepithelial lesion,1173,394
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9788,Negative for intraepithelial lesion,884,778
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9789,Negative for intraepithelial lesion,865,707
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9790,Negative for intraepithelial lesion,405,828
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9791,Negative for intraepithelial lesion,273,669
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9792,Negative for intraepithelial lesion,358,578
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9793,Negative for intraepithelial lesion,394,420
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9794,Negative for intraepithelial lesion,220,414
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9795,Negative for intraepithelial lesion,54,273
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9796,Negative for intraepithelial lesion,343,270
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9797,Negative for intraepithelial lesion,548,66
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9798,Negative for intraepithelial lesion,453,149
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9799,Negative for intraepithelial lesion,607,264
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9800,Negative for intraepithelial lesion,572,306
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9801,Negative for intraepithelial lesion,647,274
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9802,Negative for intraepithelial lesion,673,330
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9803,Negative for intraepithelial lesion,478,254
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9804,Negative for intraepithelial lesion,643,834
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9805,Negative for intraepithelial lesion,505,179
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9806,ASC-H,629,413
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9807,ASC-H,479,493
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9808,ASC-H,567,490
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9809,ASC-H,639,469
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9810,ASC-H,709,493
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9811,ASC-H,783,505
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9812,ASC-H,790,559
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9813,ASC-H,685,570
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9814,ASC-H,708,653
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9815,ASC-H,670,723
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9816,ASC-H,593,707
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9817,ASC-H,587,633
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9818,ASC-H,560,569
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9819,ASC-H,469,574
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9820,ASC-H,469,649
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9821,ASC-H,538,679
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9822,ASC-H,568,793
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9823,Negative for intraepithelial lesion,1157,895
52,ed6b37f3f850247337f16501fe5fa7fd.png,10.6084/m9.figshare.12229682,9824,Negative for intraepithelial lesion,1023,1017
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9825,Negative for intraepithelial lesion,853,515
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9826,Negative for intraepithelial lesion,1122,488
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9827,Negative for intraepithelial lesion,660,686
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9828,Negative for intraepithelial lesion,1115,627
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9829,Negative for intraepithelial lesion,957,615
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9830,Negative for intraepithelial lesion,838,619
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9831,Negative for intraepithelial lesion,449,576
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9832,ASC-H,637,573
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9833,ASC-H,654,535
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9834,ASC-H,652,507
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9835,ASC-H,677,502
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9836,ASC-H,782,562
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9837,ASC-H,640,624
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9838,ASC-H,577,642
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9839,ASC-H,529,672
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9840,ASC-H,475,680
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9841,ASC-H,502,639
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9842,ASC-H,524,600
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9843,ASC-H,368,642
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9844,ASC-H,363,614
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9845,ASC-H,413,530
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9846,ASC-H,309,582
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9847,ASC-H,257,605
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9848,ASC-H,219,597
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9849,ASC-H,1187,439
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9850,ASC-H,760,592
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9851,ASC-US,1006,590
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9852,ASC-US,1124,582
53,d6e125d4b1ff838100937af08b912f0b.png,10.6084/m9.figshare.12229685,9853,ASC-US,373,863
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9854,Negative for intraepithelial lesion,262,165
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9855,Negative for intraepithelial lesion,417,72
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9856,Negative for intraepithelial lesion,738,51
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9857,Negative for intraepithelial lesion,542,146
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9858,Negative for intraepithelial lesion,1064,84
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9859,Negative for intraepithelial lesion,1110,325
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9860,Negative for intraepithelial lesion,948,404
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9861,Negative for intraepithelial lesion,879,337
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9862,Negative for intraepithelial lesion,1099,481
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9863,Negative for intraepithelial lesion,552,341
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9864,Negative for intraepithelial lesion,335,368
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9865,Negative for intraepithelial lesion,340,525
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9866,Negative for intraepithelial lesion,148,702
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9867,Negative for intraepithelial lesion,813,663
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9868,Negative for intraepithelial lesion,762,459
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9869,Negative for intraepithelial lesion,1115,699
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9870,Negative for intraepithelial lesion,1045,800
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9871,Negative for intraepithelial lesion,1118,825
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9872,Negative for intraepithelial lesion,1212,577
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9873,ASC-H,447,550
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9874,ASC-H,449,583
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9875,ASC-H,447,482
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9876,ASC-H,465,410
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9877,ASC-H,552,527
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9878,ASC-H,539,434
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9879,ASC-H,552,574
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9880,ASC-H,615,455
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9881,ASC-H,635,520
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9882,ASC-H,665,569
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9883,ASC-H,579,650
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9884,ASC-H,498,669
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9885,ASC-H,573,712
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9886,ASC-H,558,767
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9887,ASC-H,520,790
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9888,ASC-H,452,727
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9889,ASC-H,447,679
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9890,ASC-H,342,748
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9891,ASC-H,297,788
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9892,ASC-H,280,712
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9893,ASC-H,297,684
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9894,ASC-H,242,678
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9895,ASC-H,325,633
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9896,ASC-H,235,814
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9897,Negative for intraepithelial lesion,422,944
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9898,Negative for intraepithelial lesion,768,896
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9899,Negative for intraepithelial lesion,834,746
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9900,Negative for intraepithelial lesion,175,940
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9901,Negative for intraepithelial lesion,247,879
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9902,Negative for intraepithelial lesion,85,915
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9903,Negative for intraepithelial lesion,700,683
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9904,Negative for intraepithelial lesion,1121,438
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9905,Negative for intraepithelial lesion,1271,620
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9906,Negative for intraepithelial lesion,1261,816
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9907,Negative for intraepithelial lesion,1245,910
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9908,Negative for intraepithelial lesion,9,845
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9909,Negative for intraepithelial lesion,238,542
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9910,Negative for intraepithelial lesion,137,24
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9911,Negative for intraepithelial lesion,1088,21
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9912,Negative for intraepithelial lesion,1236,279
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9913,Negative for intraepithelial lesion,747,391
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9914,ASC-H,352,221
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9915,Negative for intraepithelial lesion,105,857
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9916,Negative for intraepithelial lesion,149,814
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9917,Negative for intraepithelial lesion,229,737
